2019-10-20 22:51:28,699: Button.left
2019-10-20 22:51:29,296: 'v'
2019-10-20 22:51:29,445: 'v'
2019-10-20 22:51:29,676: 'g'
2019-10-20 22:51:29,898: 'f'
2019-10-20 22:51:30,477: Key.esc
2019-10-20 22:51:30,800: 'w'
2019-10-20 22:51:31,072: 'q'
2019-10-20 22:51:31,269: 'e'
2019-10-20 22:51:31,515: 'r'
2019-10-20 22:51:32,140: Button.left
2019-10-20 22:51:32,680: 'a'
2019-10-20 22:51:33,168: 'a'
2019-10-20 22:51:33,198: 'a'
2019-10-20 22:51:33,228: 'a'
2019-10-20 22:51:33,259: 'a'
2019-10-20 22:51:33,287: 'a'
2019-10-20 22:51:33,317: 'a'
2019-10-20 22:51:33,346: 'a'
2019-10-20 22:51:33,377: 'a'
2019-10-20 22:51:33,408: 'a'
2019-10-20 22:51:34,212: Key.f8
2019-10-20 22:51:34,916: 'a'
2019-10-20 22:51:35,387: 'k'
2019-10-20 22:51:37,450: 'd'
2019-10-20 22:51:40,608: Key.esc
2019-10-20 22:51:41,578: 'w'
2019-10-20 22:51:42,064: 'w'
2019-10-20 22:51:42,094: 'w'
2019-10-20 22:51:42,123: 'w'
2019-10-20 22:51:42,152: 'w'
2019-10-20 22:51:42,181: 'w'
2019-10-20 22:51:42,212: 'w'
2019-10-20 22:51:42,242: 'w'
2019-10-20 22:51:42,273: 'w'
2019-10-20 22:51:42,300: 'w'
2019-10-20 22:51:42,323: Button.left
2019-10-20 22:51:42,331: 'w'
2019-10-20 22:51:42,361: 'w'
2019-10-20 22:51:42,392: 'w'
2019-10-20 22:51:42,423: 'w'
2019-10-20 22:51:42,448: 'w'
2019-10-20 22:51:42,479: 'w'
2019-10-20 22:51:42,508: 'w'
2019-10-20 22:51:42,540: 'w'
2019-10-20 22:51:42,568: 'w'
2019-10-20 22:51:42,598: 'w'
2019-10-20 22:51:42,628: 'w'
2019-10-20 22:51:42,658: 'w'
2019-10-20 22:51:42,690: 'w'
2019-10-20 22:51:42,716: 'w'
2019-10-20 22:51:42,749: 'w'
2019-10-20 22:51:42,779: 'w'
2019-10-20 22:51:42,808: 'w'
2019-10-20 22:51:42,839: 'w'
2019-10-20 22:51:42,868: 'w'
2019-10-20 22:51:42,897: 'w'
2019-10-20 22:51:42,927: 'w'
2019-10-20 22:51:42,957: 'w'
2019-10-20 22:51:42,989: 'w'
2019-10-20 22:51:43,016: 'w'
2019-10-20 22:51:43,046: 'w'
2019-10-20 22:51:43,076: 'w'
2019-10-20 22:51:43,107: 'w'
2019-10-20 22:51:43,139: 'w'
2019-10-20 22:51:43,166: 'w'
2019-10-20 22:51:43,195: 'w'
2019-10-20 22:51:43,224: 'w'
2019-10-20 22:51:43,254: 'w'
2019-10-20 22:51:43,283: 'w'
2019-10-20 22:51:43,314: 'w'
2019-10-20 22:51:43,343: 'w'
2019-10-20 22:51:43,374: 'w'
2019-10-20 22:51:43,406: 'w'
2019-10-20 22:51:43,433: 'w'
2019-10-20 22:51:43,462: 'w'
2019-10-20 22:51:43,492: 'w'
2019-10-20 22:51:43,523: 'w'
2019-10-20 22:51:43,552: 'w'
2019-10-20 22:51:43,582: 'w'
2019-10-20 22:51:43,611: 'w'
2019-10-20 22:51:43,641: 'w'
2019-10-20 22:51:43,670: 'w'
2019-10-20 22:51:43,701: 'w'
2019-10-20 22:51:43,730: 'w'
2019-10-20 22:51:43,759: 'w'
2019-10-20 22:51:44,575: 'w'
2019-10-20 22:51:45,061: 'w'
2019-10-20 22:51:45,091: 'w'
2019-10-20 22:51:45,122: 'w'
2019-10-20 22:51:45,152: 'w'
2019-10-20 22:51:45,171: Button.left
2019-10-20 22:51:45,180: 'w'
2019-10-20 22:51:45,210: 'w'
2019-10-20 22:51:45,239: 'w'
2019-10-20 22:51:45,270: 'w'
2019-10-20 22:51:45,298: 'w'
2019-10-20 22:51:45,328: 'w'
2019-10-20 22:51:45,358: 'd'
2019-10-20 22:51:45,687: 's'
2019-10-20 22:51:45,810: 'a'
2019-10-20 22:51:45,946: Button.left
2019-10-20 22:51:45,997: 'w'
2019-10-20 22:51:46,152: 'd'
2019-10-20 22:51:46,341: 's'
2019-10-20 22:51:46,408: 'a'
2019-10-20 22:51:46,605: 'w'
2019-10-20 22:51:46,987: Button.left
2019-10-20 22:51:47,140: 'd'
2019-10-20 22:51:47,237: 's'
2019-10-20 22:51:47,426: 'a'
2019-10-20 22:51:47,673: 'w'
2019-10-20 22:51:48,161: 'w'
2019-10-20 22:51:48,191: 'w'
2019-10-20 22:51:48,222: 'w'
2019-10-20 22:51:48,255: 'w'
2019-10-20 22:51:48,281: 'w'
2019-10-20 22:51:48,311: 'w'
2019-10-20 22:51:48,341: 'w'
2019-10-20 22:51:48,372: 'w'
2019-10-20 22:51:48,404: 'w'
2019-10-20 22:51:48,430: 'w'
2019-10-20 22:51:48,460: 'w'
2019-10-20 22:51:48,490: 'w'
2019-10-20 22:51:48,516: Button.left
2019-10-20 22:51:48,522: 'w'
2019-10-20 22:51:48,549: 'w'
2019-10-20 22:51:48,578: 'w'
2019-10-20 22:51:48,608: 'w'
2019-10-20 22:51:48,638: 'w'
2019-10-20 22:51:48,668: 'w'
2019-10-20 22:51:48,697: 'w'
2019-10-20 22:51:48,726: 'w'
2019-10-20 22:51:48,756: 'w'
2019-10-20 22:51:48,787: 'w'
2019-10-20 22:51:48,814: 'w'
2019-10-20 22:51:48,844: 'w'
2019-10-20 22:51:48,874: 'w'
2019-10-20 22:51:48,904: 'w'
2019-10-20 22:51:48,934: 'w'
2019-10-20 22:51:48,963: 'w'
2019-10-20 22:51:48,992: 'w'
2019-10-20 22:51:49,022: 'w'
2019-10-20 22:51:49,052: 'w'
2019-10-20 22:51:49,081: 'w'
2019-10-20 22:51:49,472: 's'
2019-10-20 22:51:49,685: 'd'
2019-10-20 22:51:50,123: 'a'
2019-10-20 22:51:50,379: Button.left
2019-10-20 22:51:50,388: 'w'
2019-10-20 22:51:50,549: 'd'
2019-10-20 22:51:50,761: 's'
2019-10-20 22:51:50,812: 'a'
2019-10-20 22:51:51,302: 'a'
2019-10-20 22:51:51,331: 'a'
2019-10-20 22:51:51,361: 'a'
2019-10-20 22:51:51,390: 'a'
2019-10-20 22:51:51,421: 'a'
2019-10-20 22:51:51,454: 'a'
2019-10-20 22:51:51,478: 'a'
2019-10-20 22:51:51,508: 'a'
2019-10-20 22:51:51,537: 'a'
2019-10-20 22:51:51,569: 'a'
2019-10-20 22:51:51,597: 'a'
2019-10-20 22:51:51,626: 'a'
2019-10-20 22:51:51,656: 'a'
2019-10-20 22:51:51,685: 'a'
2019-10-20 22:51:51,715: 'a'
2019-10-20 22:51:51,716: Button.left
2019-10-20 22:51:51,725: 'w'
2019-10-20 22:51:51,874: 'd'
2019-10-20 22:51:52,259: 's'
2019-10-20 22:51:52,744: 'w'
2019-10-20 22:51:53,169: 'a'
2019-10-20 22:51:53,403: Button.left
2019-10-20 22:51:53,534: 'w'
2019-10-20 22:51:53,718: 'd'
2019-10-20 22:51:54,040: 's'
2019-10-20 22:51:54,313: 'a'
2019-10-20 22:51:54,801: 'a'
2019-10-20 22:51:54,832: 'a'
2019-10-20 22:51:54,859: 'a'
2019-10-20 22:51:54,888: 'a'
2019-10-20 22:51:54,919: 'a'
2019-10-20 22:51:54,932: Button.left
2019-10-20 22:51:54,949: 'a'
2019-10-20 22:51:54,954: 'w'
2019-10-20 22:51:55,852: 's'
2019-10-20 22:51:55,949: 'd'
2019-10-20 22:51:56,632: 'a'
2019-10-20 22:51:56,662: 'w'
2019-10-20 22:51:56,702: Button.left
2019-10-20 22:51:57,238: 's'
2019-10-20 22:51:57,426: 'd'
2019-10-20 22:51:57,918: 'd'
2019-10-20 22:51:57,945: 'd'
2019-10-20 22:51:57,973: 'w'
2019-10-20 22:51:58,460: 'w'
2019-10-20 22:51:58,489: 'w'
2019-10-20 22:51:58,499: 'a'
2019-10-20 22:51:58,707: Button.left
2019-10-20 22:51:59,137: 'a'
2019-10-20 22:51:59,350: 's'
2019-10-20 22:51:59,836: 's'
2019-10-20 22:51:59,866: 's'
2019-10-20 22:51:59,897: 's'
2019-10-20 22:51:59,925: 's'
2019-10-20 22:51:59,955: 's'
2019-10-20 22:51:59,959: 'd'
2019-10-20 22:52:00,433: 'w'
2019-10-20 22:52:00,523: Button.left
2019-10-20 22:52:00,616: 'a'
2019-10-20 22:52:01,058: 'd'
2019-10-20 22:52:01,447: 's'
2019-10-20 22:52:01,678: 'a'
2019-10-20 22:52:01,875: Button.left
2019-10-20 22:52:01,904: 'w'
2019-10-20 22:52:02,202: 'd'
2019-10-20 22:52:02,690: 'd'
2019-10-20 22:52:02,720: 'd'
2019-10-20 22:52:02,749: 'd'
2019-10-20 22:52:02,781: 'd'
2019-10-20 22:52:02,808: 'd'
2019-10-20 22:52:02,838: 'd'
2019-10-20 22:52:02,868: 'd'
2019-10-20 22:52:02,898: 'd'
2019-10-20 22:52:02,928: 'd'
2019-10-20 22:52:02,957: 'd'
2019-10-20 22:52:02,986: 'd'
2019-10-20 22:52:02,988: 's'
2019-10-20 22:52:03,072: 'a'
2019-10-20 22:52:03,564: 'a'
2019-10-20 22:52:03,589: 'a'
2019-10-20 22:52:03,595: 'w'
2019-10-20 22:52:03,835: Button.left
2019-10-20 22:52:04,083: 'w'
2019-10-20 22:52:04,112: 'w'
2019-10-20 22:52:04,145: 'w'
2019-10-20 22:52:04,172: 'w'
2019-10-20 22:52:04,197: 'd'
2019-10-20 22:52:04,316: 's'
2019-10-20 22:52:04,388: 'a'
2019-10-20 22:52:04,723: 'w'
2019-10-20 22:52:05,139: Button.left
2019-10-20 22:52:05,211: 'w'
2019-10-20 22:52:05,238: 'w'
2019-10-20 22:52:05,273: 'w'
2019-10-20 22:52:05,302: 'w'
2019-10-20 22:52:05,331: 'w'
2019-10-20 22:52:05,362: 'w'
2019-10-20 22:52:05,390: 'w'
2019-10-20 22:52:05,420: 'w'
2019-10-20 22:52:05,450: 'w'
2019-10-20 22:52:05,479: 'w'
2019-10-20 22:52:05,513: 'w'
2019-10-20 22:52:05,538: 'w'
2019-10-20 22:52:05,567: 'w'
2019-10-20 22:52:05,717: 's'
2019-10-20 22:52:05,977: 'w'
2019-10-20 22:52:06,251: 's'
2019-10-20 22:52:06,390: 'd'
2019-10-20 22:52:06,718: 'w'
2019-10-20 22:52:07,207: 'w'
2019-10-20 22:52:07,237: 'w'
2019-10-20 22:52:07,268: 'w'
2019-10-20 22:52:07,297: 'w'
2019-10-20 22:52:07,327: 'w'
2019-10-20 22:52:07,357: 'w'
2019-10-20 22:52:07,386: 'w'
2019-10-20 22:52:07,415: 'w'
2019-10-20 22:52:07,447: 'w'
2019-10-20 22:52:07,479: 'w'
2019-10-20 22:52:07,505: 'w'
2019-10-20 22:52:07,534: 'w'
2019-10-20 22:52:07,568: 'w'
2019-10-20 22:52:07,594: 'w'
2019-10-20 22:52:07,625: 'w'
2019-10-20 22:52:07,654: 'w'
2019-10-20 22:52:07,683: 'w'
2019-10-20 22:52:07,715: 'w'
2019-10-20 22:52:07,744: 'w'
2019-10-20 22:52:07,773: 'w'
2019-10-20 22:52:07,801: 'w'
2019-10-20 22:52:07,832: 'w'
2019-10-20 22:52:07,862: 'w'
2019-10-20 22:52:07,894: 'w'
2019-10-20 22:52:07,920: 'w'
2019-10-20 22:52:07,932: Button.left
2019-10-20 22:52:07,951: 'w'
2019-10-20 22:52:07,982: 'w'
2019-10-20 22:52:08,014: 'w'
2019-10-20 22:52:08,040: 'w'
2019-10-20 22:52:08,069: 'w'
2019-10-20 22:52:08,099: 'w'
2019-10-20 22:52:08,129: 'w'
2019-10-20 22:52:08,160: 'w'
2019-10-20 22:52:08,189: 'w'
2019-10-20 22:52:08,219: 'w'
2019-10-20 22:52:08,472: 'w'
2019-10-20 22:52:08,577: '1'
2019-10-20 22:52:08,676: Button.left
2019-10-20 22:52:08,995: Button.left
2019-10-20 22:52:09,427: 'd'
2019-10-20 22:52:09,599: '2'
2019-10-20 22:52:09,765: Button.left
2019-10-20 22:52:09,799: 's'
2019-10-20 22:52:09,843: 'a'
2019-10-20 22:52:10,279: 'w'
2019-10-20 22:52:10,766: 'w'
2019-10-20 22:52:10,796: 'w'
2019-10-20 22:52:10,825: 'w'
2019-10-20 22:52:10,855: 'w'
2019-10-20 22:52:10,886: 'w'
2019-10-20 22:52:10,916: 'w'
2019-10-20 22:52:10,945: 'w'
2019-10-20 22:52:10,976: 'w'
2019-10-20 22:52:11,004: 'w'
2019-10-20 22:52:11,034: 'w'
2019-10-20 22:52:11,063: 'w'
2019-10-20 22:52:11,077: 'a'
2019-10-20 22:52:11,310: 's'
2019-10-20 22:52:11,877: 'd'
2019-10-20 22:52:11,993: 'w'
2019-10-20 22:52:12,478: 'w'
2019-10-20 22:52:12,661: 's'
2019-10-20 22:52:12,729: 'a'
2019-10-20 22:52:12,884: 'w'
2019-10-20 22:52:13,025: 'd'
2019-10-20 22:52:13,109: 'a'
2019-10-20 22:52:13,184: 's'
2019-10-20 22:52:13,830: 's'
2019-10-20 22:52:14,003: Button.left
2019-10-20 22:52:14,229: 'w'
2019-10-20 22:52:14,716: 'w'
2019-10-20 22:52:14,746: 'w'
2019-10-20 22:52:14,776: 'w'
2019-10-20 22:52:14,805: 'w'
2019-10-20 22:52:14,834: 'w'
2019-10-20 22:52:14,863: 'w'
2019-10-20 22:52:14,893: 'w'
2019-10-20 22:52:14,923: 'w'
2019-10-20 22:52:14,952: 'w'
2019-10-20 22:52:14,980: 'w'
2019-10-20 22:52:15,009: 'w'
2019-10-20 22:52:15,041: 'w'
2019-10-20 22:52:15,070: 'w'
2019-10-20 22:52:15,100: 'w'
2019-10-20 22:52:15,129: 'w'
2019-10-20 22:52:15,158: 'w'
2019-10-20 22:52:15,189: 'w'
2019-10-20 22:52:15,218: 'w'
2019-10-20 22:52:15,248: 'w'
2019-10-20 22:52:15,279: 'w'
2019-10-20 22:52:15,307: 'w'
2019-10-20 22:52:15,337: 'w'
2019-10-20 22:52:15,368: 'w'
2019-10-20 22:52:15,396: 'w'
2019-10-20 22:52:15,427: 'w'
2019-10-20 22:52:15,456: 'w'
2019-10-20 22:52:15,487: 'w'
2019-10-20 22:52:15,516: 'w'
2019-10-20 22:52:15,545: 'w'
2019-10-20 22:52:15,575: 'w'
2019-10-20 22:52:15,604: 'w'
2019-10-20 22:52:15,635: 'w'
2019-10-20 22:52:15,665: 'w'
2019-10-20 22:52:15,695: 'w'
2019-10-20 22:52:15,723: Button.left
2019-10-20 22:52:15,724: 'w'
2019-10-20 22:52:15,754: 'w'
2019-10-20 22:52:15,784: 'w'
2019-10-20 22:52:15,813: 'w'
2019-10-20 22:52:15,842: 'w'
2019-10-20 22:52:15,872: 'w'
2019-10-20 22:52:15,901: 'w'
2019-10-20 22:52:15,930: 'w'
2019-10-20 22:52:15,959: 'w'
2019-10-20 22:52:15,988: 'w'
2019-10-20 22:52:16,019: 'w'
2019-10-20 22:52:16,048: 'w'
2019-10-20 22:52:16,078: 'w'
2019-10-20 22:52:16,098: 'a'
2019-10-20 22:52:16,587: 'a'
2019-10-20 22:52:16,616: 'a'
2019-10-20 22:52:16,706: '3'
2019-10-20 22:52:17,154: 's'
2019-10-20 22:52:17,307: '1'
2019-10-20 22:52:17,475: Button.left
2019-10-20 22:52:17,680: 'd'
2019-10-20 22:52:17,901: 'w'
2019-10-20 22:52:18,388: 'w'
2019-10-20 22:52:18,417: 'w'
2019-10-20 22:52:18,446: 'w'
2019-10-20 22:52:18,475: 'w'
2019-10-20 22:52:18,506: 'w'
2019-10-20 22:52:18,535: 'w'
2019-10-20 22:52:18,566: 'w'
2019-10-20 22:52:18,596: 'w'
2019-10-20 22:52:18,626: 'w'
2019-10-20 22:52:18,655: 'w'
2019-10-20 22:52:18,685: 'w'
2019-10-20 22:52:18,714: 'w'
2019-10-20 22:52:18,744: 'w'
2019-10-20 22:52:18,772: 'w'
2019-10-20 22:52:18,804: 'w'
2019-10-20 22:52:18,832: 'w'
2019-10-20 22:52:18,860: 'w'
2019-10-20 22:52:18,889: 'w'
2019-10-20 22:52:18,899: Button.left
2019-10-20 22:52:18,920: 'w'
2019-10-20 22:52:18,949: 'w'
2019-10-20 22:52:18,980: 'w'
2019-10-20 22:52:19,009: 'w'
2019-10-20 22:52:19,039: 'w'
2019-10-20 22:52:19,067: 'w'
2019-10-20 22:52:19,097: 'w'
2019-10-20 22:52:19,127: 'w'
2019-10-20 22:52:19,158: 'w'
2019-10-20 22:52:19,188: 'w'
2019-10-20 22:52:19,217: 'w'
2019-10-20 22:52:19,246: 'w'
2019-10-20 22:52:19,277: 'w'
2019-10-20 22:52:19,306: 'w'
2019-10-20 22:52:19,336: 'w'
2019-10-20 22:52:19,367: 'w'
2019-10-20 22:52:19,407: 'd'
2019-10-20 22:52:19,488: 'a'
2019-10-20 22:52:19,500: 's'
2019-10-20 22:52:19,672: 'w'
2019-10-20 22:52:19,928: 'w'
2019-10-20 22:52:20,417: 'w'
2019-10-20 22:52:20,448: 'w'
2019-10-20 22:52:20,477: 'w'
2019-10-20 22:52:20,506: 'w'
2019-10-20 22:52:20,536: 'w'
2019-10-20 22:52:20,566: 'w'
2019-10-20 22:52:20,596: 'w'
2019-10-20 22:52:20,624: 'w'
2019-10-20 22:52:20,654: 'w'
2019-10-20 22:52:20,686: 'w'
2019-10-20 22:52:20,715: 'w'
2019-10-20 22:52:20,745: 'w'
2019-10-20 22:52:20,774: 'w'
2019-10-20 22:52:20,803: 'w'
2019-10-20 22:52:20,833: 'w'
2019-10-20 22:52:20,863: 'w'
2019-10-20 22:52:20,893: 'w'
2019-10-20 22:52:20,922: 'w'
2019-10-20 22:52:20,953: 'w'
2019-10-20 22:52:20,982: 'w'
2019-10-20 22:52:21,011: 'w'
2019-10-20 22:52:21,041: 'w'
2019-10-20 22:52:21,070: 'w'
2019-10-20 22:52:21,099: 'w'
2019-10-20 22:52:21,131: 'w'
2019-10-20 22:52:21,160: 'w'
2019-10-20 22:52:21,190: 'w'
2019-10-20 22:52:21,219: 'w'
2019-10-20 22:52:21,249: 'w'
2019-10-20 22:52:21,279: 'w'
2019-10-20 22:52:21,309: 'w'
2019-10-20 22:52:21,337: 'w'
2019-10-20 22:52:21,368: 'w'
2019-10-20 22:52:21,397: 'w'
2019-10-20 22:52:21,429: 'w'
2019-10-20 22:52:21,458: 'w'
2019-10-20 22:52:21,487: 'w'
2019-10-20 22:52:21,516: 'w'
2019-10-20 22:52:21,548: 'w'
2019-10-20 22:52:21,576: 'w'
2019-10-20 22:52:21,605: 'w'
2019-10-20 22:52:21,636: 'w'
2019-10-20 22:52:21,667: 'w'
2019-10-20 22:52:21,696: 'w'
2019-10-20 22:52:21,726: 'w'
2019-10-20 22:52:21,756: 'w'
2019-10-20 22:52:21,785: 'w'
2019-10-20 22:52:21,815: 'w'
2019-10-20 22:52:21,822: 'v'
2019-10-20 22:52:22,047: 'e'
2019-10-20 22:52:22,183: 'a'
2019-10-20 22:52:23,482: 'd'
2019-10-20 22:52:24,304: 'd'
2019-10-20 22:52:24,444: 's'
2019-10-20 22:52:24,535: 'a'
2019-10-20 22:52:24,735: 'w'
2019-10-20 22:52:25,111: 's'
2019-10-20 22:52:25,357: 'w'
2019-10-20 22:52:25,845: 'w'
2019-10-20 22:52:25,874: 'w'
2019-10-20 22:52:25,904: 'w'
2019-10-20 22:52:25,914: 'a'
2019-10-20 22:52:26,128: 's'
2019-10-20 22:52:26,388: 'w'
2019-10-20 22:52:26,659: Button.left
2019-10-20 22:52:26,738: 'a'
2019-10-20 22:52:27,225: 'a'
2019-10-20 22:52:27,448: 'a'
2019-10-20 22:52:27,484: Button.left
2019-10-20 22:52:27,688: 's'
2019-10-20 22:52:27,808: 'd'
2019-10-20 22:52:28,122: 'w'
2019-10-20 22:52:28,368: 'q'
2019-10-20 22:52:28,722: 'd'
2019-10-20 22:52:28,862: 's'
2019-10-20 22:52:29,351: 's'
2019-10-20 22:52:29,380: 's'
2019-10-20 22:52:29,485: 'w'
2019-10-20 22:52:29,717: 's'
2019-10-20 22:52:29,826: 'a'
2019-10-20 22:52:30,027: 'w'
2019-10-20 22:52:30,134: '3'
2019-10-20 22:52:30,395: 's'
2019-10-20 22:52:30,539: 'd'
2019-10-20 22:52:30,650: 'w'
2019-10-20 22:52:31,139: 'w'
2019-10-20 22:52:31,168: 'w'
2019-10-20 22:52:31,198: 'w'
2019-10-20 22:52:31,226: 'w'
2019-10-20 22:52:31,256: 'w'
2019-10-20 22:52:31,285: 'w'
2019-10-20 22:52:31,310: 'a'
2019-10-20 22:52:31,602: '1'
2019-10-20 22:52:31,699: Button.left
2019-10-20 22:52:31,923: Button.left
2019-10-20 22:52:32,192: 'd'
2019-10-20 22:52:32,600: '2'
2019-10-20 22:52:32,868: 's'
2019-10-20 22:52:33,135: 'w'
2019-10-20 22:52:33,622: 'w'
2019-10-20 22:52:33,651: 'w'
2019-10-20 22:52:33,684: 'w'
2019-10-20 22:52:33,714: 'w'
2019-10-20 22:52:33,742: 'w'
2019-10-20 22:52:33,772: 'w'
2019-10-20 22:52:33,802: 'w'
2019-10-20 22:52:33,831: 'w'
2019-10-20 22:52:33,862: 'w'
2019-10-20 22:52:33,891: 'w'
2019-10-20 22:52:33,921: 'w'
2019-10-20 22:52:33,950: 'w'
2019-10-20 22:52:33,982: 'w'
2019-10-20 22:52:34,010: 'w'
2019-10-20 22:52:34,039: 'w'
2019-10-20 22:52:34,072: 'w'
2019-10-20 22:52:34,101: 'w'
2019-10-20 22:52:34,131: 'w'
2019-10-20 22:52:34,159: 'w'
2019-10-20 22:52:34,189: 'w'
2019-10-20 22:52:34,218: 'w'
2019-10-20 22:52:34,248: 'w'
2019-10-20 22:52:34,278: 'w'
2019-10-20 22:52:34,309: 'w'
2019-10-20 22:52:34,338: 'w'
2019-10-20 22:52:34,369: 'w'
2019-10-20 22:52:34,398: 'w'
2019-10-20 22:52:34,427: 'w'
2019-10-20 22:52:34,456: 'w'
2019-10-20 22:52:34,486: 'w'
2019-10-20 22:52:34,516: 'w'
2019-10-20 22:52:34,547: 'w'
2019-10-20 22:52:34,576: 'w'
2019-10-20 22:52:34,605: 'w'
2019-10-20 22:52:34,636: 'w'
